air_temp [K],process_temp [K],speed [RPM],torque [Nm],tool_wear [min],product_type_L,product_type_M,target
-0.0365965719046388,-0.12374067526426723,0.837579288824662,-1.3287101366485168,-1.2346172841491345,True,False,0
1.1288376963653537,0.18429311255883704,-0.71533734641573,0.7335034309850385,-1.506126850761055,False,False,1
-1.2633694858730244,-1.9268652869115799,-0.44759309896049004,0.01389532074983633,0.48017997866299517,True,False,0
-1.048684225928547,-0.875042596783988,1.172259598143712,-1.4175067938838575,1.194678838168049,True,False,1
0.6279054231615823,0.02651970903966837,-0.28025294430096503,0.23411103069348166,-1.6061566910917626,True,False,0
-0.6499830288888316,-0.7999124046319988,0.28870358154142,-0.7462040651846813,-0.24860885803215993,True,False,0
-2.4901423998414103,-2.854723159988445,-0.333801793792013,0.4472230080582996,-1.677606577042268,True,False,0
0.873260005955271,-0.01855840625151658,-0.5446503886630145,0.033075398712670165,0.6659496821343092,True,False,1
0.837479129297863,0.2969884007867781,-0.6216268598063961,0.6731217040650066,0.4944699558530962,False,False,1
-1.5700627143651356,-1.5512143261517195,0.7204411805629946,-1.2150504153872805,-0.7773380140658999,False,True,0
-1.5189471762831073,-0.5745218281761167,0.9513705939931391,-1.4281623927520986,-0.37721865274306965,True,False,0
-0.057042787137426824,-0.056123502327511156,3.5016345510043,-2.2763480626640744,-0.6630181965450913,False,False,1
-1.3656005620370517,-2.152255863367505,0.12136342688189498,-0.6396480765022723,0.9374592487462298,False,False,0
1.491758016747661,1.1159074952432548,-0.3237613845124415,0.0629110755437443,-0.3200587439826653,True,False,1
1.0930568197079458,0.5749701117490782,-0.5312631762902525,0.23411103069348166,-1.2774872157194377,True,False,1
0.7710289297912437,0.7627955921290084,-0.8324754546773976,1.448138928415061,0.8231394312254211,True,False,1
0.06563450425941755,-0.12374067526426723,-0.7253777556953015,1.2854634523599167,-0.5344084018341816,False,True,0
0.6279054231615823,0.019006689824477997,-0.64840128455192,0.2518703621405498,-0.6915981509252934,True,False,1
-1.110022871626969,-1.5512143261517195,-0.35722941544434655,0.5324677990042265,1.3375786100690599,True,False,1
-0.747102551244662,-0.7773733469864277,3.494940944817919,-2.2735065696325427,-0.30576876679256426,False,False,1
1.7524472609659407,1.9047745128389701,0.9413301847135676,-1.4565773230674075,0.48017997866299517,True,False,0
0.37232773275149944,0.10164990119165752,-0.22670409480991702,-0.3626025059280085,-0.019969222990542653,True,False,0
-1.5700627143651356,-1.1755633653918591,-0.266865731928203,0.11334757685341794,-0.14857901770145238,True,False,0
1.547985108637886,2.130165089294895,-0.12295319892101153,-0.44784729687393593,-0.605858287784687,True,False,0
1.1339492501735509,0.7252304960530138,-0.668482103111063,0.35700560430719314,-0.7487580596856978,True,False,1
-0.3739591232459318,0.003980651394097249,-0.7722329989999686,1.595896566054668,-1.6204466682818637,True,False,1
0.03496518141020646,0.2669363239259739,-0.49444834226515705,1.3117472629015778,-0.46295851588367615,True,False,1
-0.6499830288888316,-1.3258237496958374,0.3389056279392775,-0.7604115303423356,-0.5058284474539794,True,False,0
-0.8544451812168863,-0.6496520203280632,-0.541303585569824,0.163073704905209,0.7373995680848145,True,False,0
0.9652679745029042,0.387144631369148,-0.5479971917562051,0.3747649357542613,-0.019969222990542653,True,False,1
0.6739094074354134,0.2969884007867781,-1.0332836402688275,0.9608228735075107,-0.791627991256001,True,False,1
0.4336663784499217,-0.003532367821093125,-0.628320465992777,1.2392891905975396,-1.134587443818427,True,False,1
0.13208470376603676,0.1993191509892178,-0.34384220307158453,1.1973771683824586,1.2089688153581502,True,False,1
-1.3144850239550527,-1.4685711147845828,4.013695424262447,-2.5171645970863183,-1.5632867595214592,True,False,1
0.014518966177389377,-0.1988708674162564,-0.588158828874491,1.3422933129905352,-0.005679245800441571,False,True,0
-0.3023973699311156,0.6050221886098823,-0.9730411845913985,1.4687397528936605,1.166098883787847,True,False,1
0.33654685609409135,-0.08617557918827265,-0.594852435060872,0.8173274754152002,1.1232289522175438,True,False,1
0.7403596069420326,1.5216105328639193,-0.38065703709668003,0.5324677990042265,1.5805082223007783,False,False,1
1.1390608039817478,0.4773008619515179,0.12136342688189498,-0.6183368787657902,-1.2774872157194377,False,True,0
1.6502161848019135,1.9799047049909593,1.0484278836956635,-1.5063034511191984,-1.2774872157194377,True,False,0
1.7115548305003356,1.9648786665605358,-0.5245695701038715,1.2499447894657805,1.0803590206472404,True,False,1
0.16786558042344485,0.40217066979952876,-0.6048928443404435,1.015521614364481,1.1089389750274428,True,False,1
0.571678331271357,-0.01855840625151658,-0.7052969371361586,0.8059615032890763,-1.2060373297689324,True,False,1
-0.9208953807235054,-0.30405313642900705,2.0993240549574805,-2.065367205072904,-0.16286899489155346,True,False,1
0.8425906831060599,0.40968368901471913,-0.755498983534016,1.2634418813655526,-0.3343487211727664,False,False,1
1.225957218721184,0.9431080532937481,-0.49110153917196653,0.4941076430785593,-1.3203571472897409,True,False,1
-0.7522141050528589,-0.04861048311227808,1.788071367290764,-1.783349021693462,0.18009045767087248,False,False,0
0.5256743469975549,0.40217066979952876,-0.6550948907383011,0.347770751954718,-0.6487282193549901,True,False,0
-0.2410587242326934,-0.875042596783988,-0.5044887515447285,0.07072518138045425,-0.620148264974788,False,True,0
-2.081218095185301,-2.0019954790635692,0.5531010259034695,-0.9522123099706719,-0.7487580596856978,False,True,0
-0.1388276480686661,0.05657178590047258,-0.8994115165412075,1.9382964763541428,1.0089091346967352,True,False,1
0.9397102054618902,-0.04861048311227808,-0.661788496924682,0.5544893699985912,0.13722052610056923,True,False,1
-0.2819511546982985,-0.6797040971888674,-0.71533734641573,1.4367729562889378,-1.17745737538873,True,False,1
-1.05890733354497,-0.9201207120751729,-0.7521521804408255,1.7422334571785099,0.35157018395208545,True,False,1
0.7812520374076377,0.4773008619515179,-0.24678491336906003,0.10624384427459058,-1.5347068051412571,False,True,0
-0.6755407979298458,-0.5594957897456933,-0.8391690608637785,1.6633820255535272,0.8802993399858254,True,False,1
0.47455880891552676,0.8529518227113783,2.691708202452199,-2.053290859688898,-1.0631375578679214,True,False,0
0.16786558042344485,1.3788631677751741,-0.48440793298558554,0.3832894148488543,0.42302006990259083,True,False,0
-0.2001662937670883,0.8379257842809548,3.548489794308967,-2.294817767369025,-0.8630778772065064,True,False,1
0.9345986516536932,0.8529518227113783,0.7539092114948995,-1.0303533683377717,-0.11999906332125021,False,False,0
-0.5988674908068035,-0.875042596783988,-0.09283197108229703,-0.4549510294527633,-0.1342890405113513,True,False,0
-0.5733097217657894,-0.9126076928599826,-0.829128651584207,1.6839828500321268,-0.7487580596856978,True,False,1
-0.08771210998663792,-0.42426144387213843,-0.38400384018987055,-0.014519609565472632,-0.5344084018341816,True,False,0
0.7301364993256095,0.8529518227113783,-0.5111823577311095,0.7668909741055265,-0.9631077175372139,True,False,0
-0.7419909974364649,-0.18384482898583293,-0.49110153917196653,0.7803880660052982,1.0946489978373417,True,False,1
0.11675004234141667,0.7026914384074426,3.073243755075916,-2.2024692438442703,0.5516298646135006,True,False,0
-0.39440533847874887,0.5524310541034644,-0.4509399020536805,0.24121476327230904,0.9088792943660275,True,False,0
-0.5477519527248044,-1.1154592116702935,-0.996468806243732,1.3806534689162018,-0.5915683105945858,False,True,1
-0.6295368136560145,-1.2206414806830441,-0.4710207206128235,0.39891762652227425,1.3518685872591611,True,False,1
0.4234432708335276,-0.04861048311227808,0.4794713578532785,-0.9806272402859808,-1.2489072613392356,True,False,0
-0.6039790446150005,-0.22892294427701787,2.5879573065632937,-2.0674983248465524,1.2947086784987567,True,False,1
1.3281882948852113,1.078342399167303,-0.5111823577311095,0.7761258264580017,-0.2057389264618567,False,False,1
1.0726106044751287,0.8379257842809548,-0.5078355546379191,0.9110967454557202,0.28012029800158006,True,False,1
1.6502161848019135,1.9799047049909593,0.014265727899798979,-0.29156518013973587,-0.9345277631570118,True,False,0
0.24453888754645806,0.3120144392171588,-0.835822257770588,1.186011196256335,1.0803590206472404,True,False,1
0.34165840990228835,-0.44680050151775225,-0.5915056319676816,1.2499447894657805,-0.19144894927175563,True,False,1
-0.6499830288888316,0.10164990119165752,0.3054375970073725,-0.8172413909729539,1.5519282679205761,True,False,0
-1.5700627143651356,-1.2506935575438483,-0.15976803294610703,-0.0642457376172637,-1.134587443818427,True,False,0
0.9345986516536932,0.8153867266353837,-0.5178759639174906,0.41099397190628073,0.00861073138965951,False,False,1
1.0266066202013264,0.48481388116670826,-0.628320465992777,0.5374404118094056,0.43731004709269194,True,False,1
0.16786558042344485,0.5524310541034644,0.7672964238676615,-1.0587682986530809,0.2229603892411757,True,False,0
-0.757325658861056,-0.20638388663144677,-0.48775473607877606,0.7747050799422365,1.0946489978373417,True,False,1
-2.6434890140874656,-2.854723159988445,-0.14638082057334503,0.44011927547947227,0.8945893171759265,True,False,0
0.06563450425941755,1.078342399167303,-0.21331688243715502,0.22700729811465428,1.1232289522175438,True,False,0
-2.0556603261442867,-2.2424120939498744,-0.4977951453583475,0.5999532585030857,1.3232886328789588,True,False,1
0.019630519985586382,1.1835246681800538,-0.829128651584207,1.0517506505164997,1.0374890890769373,True,False,1
-0.18994318615066522,0.7778216305593891,-0.22335729171672652,-0.17080172629967266,0.9374592487462298,False,True,0
0.11675004234141667,0.10164990119165752,0.4794713578532785,-0.739100332605854,-0.9631077175372139,True,False,0
1.3946384943918306,0.9280820148633246,-0.568078010315348,0.4507748743477131,-1.6633165998521668,True,False,1
0.9703795283111013,1.1609856105344398,-0.6115864505268246,0.8599498708881634,0.9231692715561286,True,False,1
1.3946384943918306,1.0032122070153138,-0.019202303032106023,-0.49046969234689963,-1.7776364173729755,True,False,0
0.8425906831060599,0.5073529388122794,0.6401179063264225,-1.0331948613693025,1.2947086784987567,True,False,1
0.9857141897356924,0.02651970903966837,2.3603746962263394,-2.0461871271100707,0.42302006990259083,True,False,0
-0.08771210998663792,1.303732975623185,-0.43085908349453755,0.29804462390292696,0.9946191575066341,False,False,0
-0.011038802863624712,-0.1988708674162564,-0.41077826493539454,0.09203637911693635,1.2232587925482514,False,False,1
1.8035627990479688,2.205295281446884,0.15148465472060949,0.43301554290064487,-0.07712913175094697,True,False,0
-0.3432898003967207,-0.9126076928599826,-0.6952565278565871,1.1597273857146744,-1.477546896380853,False,False,1
0.9243755440372701,0.10164990119165752,-0.7086437402293491,0.8613706174039291,-0.5915683105945858,True,False,1
0.9090408826126791,0.8454388034961878,-0.23005089790310754,1.0347016923273142,0.46589000147289406,True,False,1
1.2821843106114093,0.544918034888274,-0.534609979383443,0.3946553869749777,-0.9059478087768096,True,False,1
-1.3144850239550527,-1.7766049026076443,-0.045976727777630025,-0.5330920878198633,-0.3486386983628675,True,False,0
1.854678337129997,2.3555556657508196,-0.407431461842204,0.34066701937589067,-1.2917771929095387,False,False,0
-0.4097399999033399,0.02651970903966837,4.154261154176448,-2.6137753601583693,0.5230499102332984,True,False,1
-0.3432898003967207,-0.349131251720192,0.12471022997508548,-0.5046771575045539,-0.005679245800441571,False,True,0
-0.15416230949325713,-0.3416182325050016,-0.06940434942996353,-0.6403584497601549,1.166098883787847,True,False,1
1.83423212189718,2.498303030839565,-0.03593631849805852,-0.6431999427916857,1.151808906597746,True,False,1
1.0010488511603124,0.05657178590047258,-0.5647312072221575,0.04017913129149703,0.623079750564006,True,False,1
0.06563450425941755,0.17678009334360398,-0.24343811027586953,0.347770751954718,0.43731004709269194,True,False,0
-0.7062101207790569,-0.6872171164040578,-0.33714859688520354,1.1377058147203098,-0.06283915456084589,True,False,1
1.8035627990479688,2.3555556657508196,1.0885895208139496,-1.2576728108602442,-0.5201184246440804,False,True,0
0.13719625757423376,1.281193917977614,-0.20997007934396453,0.7818088125210639,-0.5486983790242826,True,False,1
0.6943556226682014,1.2511418411168098,-0.586872005796651,0.8869440546877072,1.2089688153581502,True,False,1
0.6483516383943994,0.05657178590047258,-0.6115864505268246,0.352032991502014,-0.8059179684461021,True,False,1
-1.41671610011908,-1.9268652869115799,0.06446777429765647,-0.4620547620315907,-0.8773678543966075,False,False,0
0.7965866988322288,0.6951784191922096,3.930025346932684,-2.3502268814838776,-1.4060970104303474,True,False,1
0.6279054231615823,0.25191028549559313,3.16695424168525,-2.209572976423098,0.35157018395208545,True,False,0
0.5256743469975549,0.7026914384074426,-0.19992967006439302,0.020999053328663694,-0.39150862993317076,True,False,0
1.854678337129997,2.430685857902766,-0.40073785565582304,-0.07845320277491792,-0.19144894927175563,True,False,0
-1.7234093286111618,-1.5512143261517195,-0.24343811027586953,-0.5828182158716538,1.4661884047799696,True,False,0
-0.0774890023702439,0.8379257842809548,0.02430613717937048,-0.43435020497416427,1.2518387469284535,True,False,1
1.1390608039817478,1.6793839363830454,-0.5312631762902525,0.21279983295699956,-1.6204466682818637,True,False,0
1.4610886938984498,1.4239412830663591,-0.8190882423046355,1.4218551178733998,0.451600024282793,False,False,1
-0.1388276480686661,-0.2740010595682028,0.750562408401709,-1.470784788225062,-1.520416827951156,False,True,0
-0.39440533847874887,-0.42426144387213843,-0.333801793792013,0.020999053328663694,0.6516597049442081,True,False,0
0.837479129297863,0.131701978052419,-0.6048928443404435,1.0368328121009625,-0.23431888084205885,True,False,1
0.6790209612436104,1.0032122070153138,-0.25347851955544104,-0.10686813309022739,0.13722052610056923,True,False,0
1.3844153867754365,1.1760116489648633,-0.5111823577311095,0.734213804242921,-1.3489371016699432,True,False,1
-0.2921742623147216,-0.4993916360241276,0.161525064000181,-0.6609592742387539,0.6659496821343092,True,False,0
0.7710289297912437,0.8754908803569493,-0.40073785565582304,0.7924644113893047,1.0374890890769373,True,False,1
-0.7010985669708307,-0.12374067526426723,-0.27355933811458405,-0.2631502498244269,0.9660392031264319,False,True,0
0.23431577993006406,0.2894753815715877,-0.5379567824766336,1.1007664053104078,1.166098883787847,True,False,1
1.0521643892423116,0.06408480511566295,-0.7086437402293491,0.651100133070642,-0.5486983790242826,True,False,1
1.8035627990479688,2.2804254735988305,-0.005815090659344021,-0.12107559824788161,-0.4057986071232718,False,False,0
0.37232773275149944,0.10164990119165752,-0.46767391751963305,-0.11397186566905425,-0.9773976947273151,False,True,0
-0.3432898003967207,-0.4092354054417577,-0.41747187112177553,0.2056961003781727,1.2232587925482514,False,False,1
-1.5700627143651356,-1.3258237496958374,-0.10621918345505903,0.09914011169576371,0.3658601611421865,False,False,0
-1.2633694858730244,-0.875042596783988,0.536367010437517,-0.8811749841823993,-0.4915384702638783,True,False,0
-1.6211782524471345,-1.2506935575438483,0.4861649640396595,-1.1298056244413535,0.7088196137046124,False,True,0
0.47455880891552676,0.7778216305593891,-0.28359974739415555,0.19859236779934533,-1.0345576034877193,False,True,0
-0.08771210998663792,-0.7247822124800524,0.22846112586399098,-0.9522123099706719,-1.163167398198629,True,False,0
-0.2103894013834823,-0.4543135207329426,-0.44759309896049004,0.918200478034547,-1.691896554232369,True,False,1
-0.2921742623147216,-0.4993916360241276,-0.22670409480991702,-0.3839137036644906,-1.520416827951156,True,False,0
-1.2480348244484334,-1.4159799802782074,-0.38065703709668003,0.7796776927474156,1.3375786100690599,True,False,1
-1.77452486669319,-1.7766049026076443,-0.06271074324358253,-0.3483950407703543,0.7231095908947135,True,False,0
-0.12349298664404602,-0.38669634779618656,-0.6517480876451105,1.9837603648586373,0.48017997866299517,False,False,1
-0.0723774485620469,0.867977861141759,-0.3973910525626325,0.4060213591011016,1.3804485416393633,True,False,1
1.7013317228839415,1.9047745128389701,0.12136342688189498,-0.8101376583941265,0.05148066295996275,False,True,0
-1.779636420501387,-1.7315267873164593,0.10128260832275199,-0.6360962102128583,1.166098883787847,False,False,1
-1.3144850239550527,-2.152255863367505,-0.05601713705720152,-0.5757144832928265,-1.6061566910917626,True,False,0
1.241291880145775,1.604253744231099,0.1983398980252765,-0.604129413608136,0.23725036643127678,True,False,0
0.7250249455174125,0.32704047764758226,-0.6316672690859675,1.6832724767742437,-0.5772783334044848,True,False,1
1.3435229563098314,0.8529518227113783,-0.14972762366653553,-0.710685402290545,1.2947086784987567,True,False,0
0.21898111850544397,1.0032122070153138,-0.045976727777630025,-0.2631502498244269,0.06577064015006383,True,False,0
0.883483113571665,1.078342399167303,-0.45428670514687103,-0.03583080730195473,-0.7487580596856978,True,False,0
0.11675004234141667,1.303732975623185,-0.5111823577311095,0.7313723112113902,-1.2631972385293366,False,True,0
0.19342334946445894,0.6951784191922096,-0.8391690608637785,1.6157870172753845,1.166098883787847,True,False,1
1.3946384943918306,0.9280820148633246,0.295397187727801,-0.5828182158716538,-1.163167398198629,False,False,0
0.37232773275149944,-0.1988708674162564,-0.20997007934396453,0.4259118103218175,-1.5632867595214592,False,True,0
0.883483113571665,1.1534725913192494,-0.6316672690859675,0.6958536483172539,0.42302006990259083,True,False,0
-0.3279551389721297,-0.35664427093538237,-0.31372097523287,0.3832894148488543,1.509058336350273,True,False,1
-0.7522141050528589,0.17678009334360398,0.15483145781379998,-0.6183368787657902,0.03719068576986167,True,False,0
-0.097935217603061,0.5824831309642685,-0.8793306979820645,1.8701006435974004,0.33728020676198434,False,False,1
-1.0077917954629418,-0.2740010595682028,-0.16980844222567854,-0.27735771498208167,0.46589000147289406,True,False,0
0.9345986516536932,1.303732975623185,-0.03593631849805852,-0.17790545887850004,0.4944699558530962,False,True,0
-0.18994318615066522,0.9280820148633246,1.3094785249645224,-1.548925846592162,0.4087300927124898,True,False,0
-0.6499830288888316,0.32704047764758226,0.05108056192489448,-0.3626025059280085,-0.5915683105945858,True,False,0
0.5870129926959772,0.49232690038189864,0.16821867018656197,-0.432219085200516,1.3232886328789588,True,False,1
-1.5087240686667134,-1.2807456344046526,2.5143276385131026,-2.073891684167497,0.9660392031264319,True,False,1
1.6144353081445053,2.017469801066954,-0.5178759639174906,1.0929522994736978,1.151808906597746,False,False,1
1.1901763420637759,0.6275612462554535,-0.2769061412077745,-0.09266066793257265,-1.1060074894382248,False,False,0
-1.8767559428572174,-1.7766049026076443,-0.41747187112177553,0.2056961003781727,0.43731004709269194,True,False,0
-1.2122539477909964,-1.6263445183037086,0.3991480836167065,-0.6893742045540628,-1.2346172841491345,True,False,0
-0.7010985669708307,-0.9501727889359771,0.5597946320898505,-1.0800794963895624,-0.23431888084205885,True,False,0
-0.9055607192989145,-0.349131251720192,-0.5245695701038715,0.4046006125853359,-1.2917771929095387,False,True,0
-0.48130175321818514,-0.6496520203280632,-0.5647312072221575,0.9643747397969247,1.0660690434571394,True,False,1
-1.5700627143651356,-0.7247822124800524,-0.8190882423046355,0.6745424505807718,-0.04854917737074481,True,False,0
0.30587753324488026,0.03403272825485874,-0.46767391751963305,0.474927565115726,1.3089986556888578,True,False,1
0.37232773275149944,-0.2740010595682028,0.636771103233232,-1.2647765434390714,0.3801501383322876,False,False,0
0.5001165779565409,0.2969884007867781,-0.5647312072221575,1.0837174471212228,1.166098883787847,True,False,1
1.0368297278177205,0.6275612462554535,-0.44089949277410906,0.5182603338465723,-0.11999906332125021,False,True,0
-1.2633694858730244,-1.9268652869115799,-0.23005089790310754,0.27673342616644536,0.19438043486097356,True,False,0
1.4099731558164506,1.236115802686429,-0.5178759639174906,0.6709905842913584,-0.4915384702638783,True,False,1
-1.4473854229682912,-1.2056154422526633,-0.293640156673727,0.3328529135391807,1.2804187013086556,True,False,1
0.7301364993256095,0.10164990119165752,0.449350130014564,-0.8811749841823993,-0.3486386983628675,False,False,0
-1.2633694858730244,-1.8517350947596334,0.415882099082659,-0.8882787167612266,1.0803590206472404,True,False,0
0.7812520374076377,0.1993191509892178,-0.976387987684589,0.8769988290773489,-0.605858287784687,True,False,1
-0.7010985669708307,0.17678009334360398,0.462737342387326,-0.9806272402859808,0.06577064015006383,True,False,0
1.3895269405836335,0.9731601301545096,-0.6316672690859675,0.4834520442103185,-0.8059179684461021,False,False,1
1.47642335532307,0.9355950340785578,-0.5312631762902525,0.19219900847840055,-0.9059478087768096,True,False,1
-1.9483176961720337,-2.0921517096459388,-0.6718289062042535,1.6172077637911497,-1.4489669420006506,True,False,1
-0.9566762573809136,-0.4993916360241276,0.7070539681902325,-1.037457100916599,-1.1917473525788311,True,False,0
0.6790209612436104,0.32704047764758226,-0.22335729171672652,0.25542222842996326,-0.2057389264618567,True,False,0
-0.2921742623147216,-0.42426144387213843,-0.7521521804408255,0.347770751954718,0.02290070857976059,True,False,0
-1.8256404047752182,-1.6263445183037086,-0.588158828874491,-0.0216233421443,-1.5632867595214592,True,False,0
-1.2633694858730244,-1.3258237496958374,-0.15642122985291654,-0.19921665661498164,-1.5632867595214592,True,False,0
0.29565442562848626,0.21434518941959854,3.7392575706208255,-2.323943070942217,-1.506126850761055,True,False,1
0.6790209612436104,-0.12374067526426723,0.4125352959894685,-0.8669675190247444,1.0946489978373417,True,False,0
0.9908257435439184,0.09413688197646715,3.869782891255255,-2.398532263019903,-0.44866853869357504,True,False,1
0.7301364993256095,0.4773008619515179,-0.17984885150525004,-0.03583080730195473,-0.9631077175372139,True,False,0
0.883483113571665,1.0032122070153138,-0.5312631762902525,0.5821939270560176,-1.2631972385293366,False,True,0
-1.3656005620370517,-1.7766049026076443,-0.45428670514687103,0.8308245673149719,-0.37721865274306965,True,False,0
-0.9055607192989145,-1.3258237496958374,0.5865690568353745,-1.144013089599008,1.0089091346967352,True,False,0
-1.5189471762831073,-0.5745218281761167,0.43930972073499247,-0.7248928674481991,0.2515403436213779,True,False,0
0.21898111850544397,0.4773008619515179,-0.22335729171672652,-0.08555693535374528,0.8660093627957244,False,True,0
1.547985108637886,1.078342399167303,0.194993094932086,-0.4762622271892449,-0.17715897208165454,True,False,0
-1.2122539477909964,-1.1830763846070922,-0.554690797942586,0.6546519993600559,1.166098883787847,True,False,1
-2.1834491713493285,-2.527906824127365,0.02430613717937048,-0.17790545887850004,0.06577064015006383,False,True,0
-0.011038802863624712,-0.1913578482010233,0.322171612473325,-0.9728131344492709,1.494768359160172,True,False,1
-1.4678316382010792,-0.42426144387213843,0.03769334955213248,-0.5330920878198633,-1.6347366454719647,False,True,0
0.21898111850544397,0.6275612462554535,0.161525064000181,-0.7462040651846813,0.08006061734016491,False,True,0
-0.445520876560748,-0.7247822124800524,0.134750639254657,-0.4052249014009722,-0.2057389264618567,True,False,0
0.7403596069420326,0.9130559764329439,0.03434654645894198,-0.514622383114912,1.194678838168049,True,False,1
-0.9822340264219277,-0.26648804035301243,4.1207931232445425,-2.5889122961324738,0.3801501383322876,True,False,1
1.0317181740095236,0.4472487850907137,-0.701950134042968,0.783229559036829,-1.1917473525788311,True,False,1
-1.6825168981455567,-1.5361882877213389,0.10128260832275199,-0.6552762881756922,1.166098883787847,False,False,1
-0.0365965719046388,0.32704047764758226,-0.30033376286010804,0.14886623974755428,-1.506126850761055,True,False,0
0.5819014388877801,0.9506210725089386,3.9400657562122556,-2.463886602745114,-0.06283915456084589,False,True,1
-0.5477519527248044,-0.875042596783988,0.295397187727801,-0.7888264606576445,0.08006061734016491,False,False,0
0.5256743469975549,0.4697878427363275,-0.5613844041289671,1.01268012133295,1.180388860977948,True,False,1
-1.110022871626969,-1.8517350947596334,-0.266865731928203,-0.07134947019609106,-0.19144894927175563,False,True,0
